21876 60076
12386 5103 65
12387 2473 71
12388 17193 2
12389 12390 27
12390 1947 30
12390 12389 27
12390 1959 57
12391 12364 10
12391 12394 25
12391 19961 20
12392 12394 20
12392 8383 8
12392 12393 25
12393 12392 25
12393 19961 44
12393 19777 31
12394 12391 25
12394 12392 20
12394 12396 24
12395 12396 4
12395 19950 19
12395 19948 31
12396 12394 24
12396 12395 4
12396 19949 30
12397 8399 21
12397 19773 4
12397 19774 4
12398 17498 65
12398 936 9
12398 19789 4
12398 19938 5
12399 8422 78
12399 19811 3
12399 19812 26
12400 21097 6
12400 12451 6
12401 12455 6
12401 12400 76
12402 21098 8
12402 12452 8
12402 3871 74
12403 21097 25
12404 2147 6
12404 12450 3
12405 439 10
12405 11764 62
12405 16896 23
12405 9549 30
12406 5943 12
12406 20556 3
12406 12408 6
12407 12408 84
12408 12406 6
12408 20521 80
12408 12407 84
12409 4628 5
12409 14637 10
12410 258 17
12410 12895 20
12411 12895 40
12412 11735 9
12412 18058 6
12412 11666 44
12413 15997 12
12413 16702 90
12413 18910 114
12414 821 19
12414 3139 12
12415 8307 13
12415 8309 7
12415 19998 10
12415 19853 51
12416 1242 6
12416 19998 29
12416 1243 11
12417 12419 6
12417 12418 18
12418 19997 64
12418 12417 18
12419 12417 6
12420 5722 40
12420 10196 62
12421 10422 7
12421 21390 4
12421 1371 50
12421 12436 233
12422 12435 14
12423 8319 55
12423 3289 6
12423 12426 10
12423 12430 40
12424 8320 18
12424 8321 7
12424 12426 7
12424 12425 54
12425 1374 6
12425 20214 58
12425 12424 54
12425 13823 8
12426 12423 10
12426 12424 7
12426 2154 6
12427 3282 18
12427 16195 35
12427 13822 49
12427 2154 11
12428 12429 5
12428 16195 27
12428 12433 30
12429 12428 5
12430 12423 40
12431 12434 9
12432 3868 3
12432 20212 103
12433 3869 15
12433 12428 30
12434 3869 15
12434 12435 4
12434 12431 9
12435 12422 14
12435 12434 4
12436 8316 5
12436 16200 83
12437 21066 3
12437 12442 3
12437 13682 8
12438 12460 5
12438 12439 4
12438 3872 6
12439 6706 8
12439 12438 4
12439 12440 27
12440 12441 68
12440 6708 7
12440 3245 46
12440 12439 27
12441 6714 16
12441 12440 68
12441 6713 7
12441 3252 11
12442 6709 8
12442 12437 3
12442 6710 8
12443 21066 2
12443 6716 96
12443 13722 38
12444 6720 6
12444 12445 4
12444 10421 68
12445 12444 4
12445 6719 11
12445 12447 59
12446 1149 10
12446 12447 4
12446 12444 59
12447 12446 4
12447 6718 6
12447 10419 124
12448 20934 7
12448 3264 3
12449 12450 6
12449 16190 7
12450 21097 7
12450 12404 3
12450 12451 6
12451 2147 3
12451 12453 20
12452 3247 4
12452 12402 8
12452 10422 32
12453 12455 55
12453 1149 3
12454 21269 105
12454 10507 55
12454 6718 7
12455 12401 6
12455 6720 3
12455 12452 37
12456 12457 4
12456 6699 11
12456 20871 131
12457 10411 6
12457 12456 4
12457 10413 73
12458 13723 69
12459 12467 3
12460 12438 5
12461 19712 59
12462 10411 5
12462 12465 18
12462 20172 52
12463 21381 5
12463 19703 5
12463 19702 5
12464 13721 115
12464 6701 8
12464 21524 11
12465 4436 7
12465 20174 32
12465 12462 18
12466 4436 5
12466 12468 47
12466 20139 7
12467 12459 3
12467 6707 8
12467 12468 4
12468 6704 6
12468 12467 4
12468 12466 47
12469 20110 4
12469 20125 3
12469 21400 4
12470 21403 1
12470 21402 12
12470 10222 50
12471 16177 7
12471 20082 4
12471 7730 56
12471 5381 6
12472 20847 3
12472 11994 20
12472 4290 41
12473 16472 63
12473 12474 4
12473 11993 4
12474 16471 63
12474 19450 45
12474 12473 4
12475 15156 33
12475 7743 80
12475 21405 6
12475 7737 25
12476 20854 4
12476 21416 4
12476 10225 89
12477 10425 6
12477 12489 67
12477 20208 58
12478 4437 5
12478 19634 75
12478 12509 14
12479 4437 5
12479 19638 73
12479 12486 3
12480 12483 3
12480 16179 6
12480 1820 120
12481 12491 7
12481 19446 4
12481 19441 9
12482 12503 3
12482 4442 8
12482 19440 28
12483 4442 8
12483 12480 3
12483 19434 67
12483 19430 169
12484 10424 3
12484 12485 15
12484 12502 62
12485 12484 15
12485 12509 57
12485 5424 12
12486 21386 5
12486 19635 76
12486 12479 3
12487 1827 64
12487 19635 4
12487 19706 7
12488 21383 7
12488 7788 25
12488 20162 5
12488 20164 8
12489 7763 23
12489 12508 6
12489 12477 67
12490 18905 6
12490 12505 5
12490 20208 7
12491 21417 60
12492 21416 6
12492 19445 4
12492 19450 4
12493 21417 6
12493 19445 8
12493 19446 59
12494 10423 15
12494 21412 5
12495 12496 4
12495 10424 6
12495 6678 62
12496 10425 10
12496 12495 4
12496 12497 76
12497 6685 6
12497 12498 4
12497 20870 12
12498 12497 4
12498 6683 10
12498 12495 76
12499 21385 4
12499 5378 92
12499 12500 4
12500 20869 9
12500 21386 4
12500 12499 4
12501 21385 8
12501 12506 93
12501 20201 3
12502 21408 3
12502 20740 2
12502 16179 14
12502 12484 62
12503 12482 3
12503 21410 3
12503 19441 65
12504 21411 4
12504 12505 39
12504 15156 49
12505 21409 5
12505 12490 5
12505 12504 39
12505 7752 53
12506 21388 7
12506 20164 4
12506 12501 93
12507 21387 5
12507 19706 3
12507 19703 71
12508 6685 6
12508 20210 4
12508 12489 6
12509 6683 4
12509 12485 57
12509 12478 14
12510 20982 9
12510 12511 6
12510 12580 12
12511 12510 6
12511 12512 10
12511 16095 48
12512 12511 10
12512 21001 1
12512 21281 40
12513 21281 11
12513 12514 10
12513 12515 24
12513 10627 44
12514 12577 17
12514 12513 10
12514 12511 51
12515 10466 55
12515 20999 4
12515 12513 24
12516 16157 44
12516 21200 19
12516 21196 6
12516 1621 5
12517 20876 3
12518 10428 6
12518 14088 3
12518 20916 11
12518 12522 46
12519 21001 62
12519 12520 6
12519 16097 7
12520 12519 6
12520 16715 6
12520 12521 30
12521 12537 2
12521 12522 24
12521 15854 27
12521 12520 30
12522 12536 2
12522 12521 24
12522 10460 33
12522 12518 46
12523 10428 6
12523 12524 4
12523 16156 13
12524 3689 7
12524 10306 4
12524 8273 18
12524 12523 4
12525 3689 14
12525 10427 11
12525 20848 24
12526 10426 5
12526 12529 57
12526 11980 48
12527 16464 67
12527 11984 6
12527 12002 7
12528 3650 7
12528 11969 8
12528 19310 24
12528 7733 72
12529 12530 10
12529 7727 3
12529 20850 5
12529 12526 57
12530 7726 6
12530 12529 10
12530 16178 3
12530 11981 50
12531 21646 4
12532 10431 28
12532 12537 9
12532 12533 7
12533 12535 24
12533 12532 7
12533 12541 15
12534 12532 24
12534 12535 6
12534 12536 9
12535 12533 24
12535 12540 45
12535 12534 6
12536 12522 2
12536 12534 9
12536 20916 45
12537 12521 2
12537 12536 24
12537 12532 9
12538 1617 91
12538 11976 72
12538 12539 46
12539 12541 11
12539 10431 3
12539 12538 46
12540 14089 10
12540 899 10
12540 12535 45
12541 12539 11
12541 1630 62
12541 12533 15
12542 16094 1
12542 4293 4
12542 12590 11
12543 528 8
12543 2137 59
12543 12327 10
12544 11973 7
12544 4126 12
12544 10215 15
12545 528 15
12545 529 9
12545 450 11
12546 12547 6
12546 10446 7
12546 2073 9
12547 12546 6
12547 11807 3
12547 12552 5
12547 16678 22
12548 12601 59
12548 12549 9
12548 12552 11
12549 12550 37
12549 12557 4
12549 12548 9
12549 12602 32
12550 12549 37
12550 12551 12
12550 12603 23
12551 12556 8
12551 21544 3
12551 12550 12
12551 12329 62
12552 12547 5
12552 12630 65
12552 12548 11
12553 148 10
12553 446 7
12553 12627 7
12553 12561 6
12554 12676 36
12555 11866 88
12556 12551 8
12557 12549 4
12558 14342 4
12558 4273 13
12558 12687 4
12559 10366 67
12559 12683 6
12559 12676 7
12560 12642 34
12560 11799 17
12560 11801 47
12561 12642 7
12561 12553 6
12561 10183 27
12562 12563 12
12562 6502 25
12562 11970 32
12563 11973 26
12563 12562 12
12563 6500 29
12564 4286 7
12564 11966 3
12564 5348 9
12565 12566 66
12565 11960 5
12565 11951 8
12566 11952 7
12566 11961 4
12566 12618 4
12567 1132 14
12567 11959 5
12567 11971 7
12568 4557 15
12568 12593 29
12568 4556 36
12568 12591 16
12569 4557 16
12569 4556 19
12569 4559 29
12570 10229 11
12570 4558 33
12570 4556 51
12570 10228 32
12571 14620 29
12571 12592 7
12571 12572 6
12572 12590 29
12572 12588 3
12572 16716 8
12572 12571 6
12573 3524 6
12573 12587 4
12573 16252 18
12574 19221 5
12574 19214 6
12574 466 7
12575 1391 22
12575 19218 5
12575 19219 6
12576 12585 10
12576 1628 8
12576 6330 13
12577 12578 4
12577 12514 17
12577 12580 50
12578 12579 2
12578 12577 4
12578 10526 44
12579 12578 2
12580 12581 4
12580 12510 12
12580 16096 43
12581 12582 2
12581 12580 4
12581 12578 50
12582 12581 2
12583 1628 9
12583 13444 9
12583 13442 58
12584 16316 7
12584 6330 8
12584 5426 38
12585 19219 28
12585 12576 10
12585 3541 4
12586 10071 11
12586 3541 107
12586 16318 21
12587 12573 4
12587 12331 82
12587 2071 6
12587 16251 18
12588 12572 3
12588 12589 29
12588 14621 6
12589 12588 29
12589 12590 3
12589 10432 16
12590 12572 29
12590 12589 3
12590 12542 11
12590 14620 6
12591 12568 16
12591 14620 7
12591 1616 10
12592 12591 28
12592 12593 5
12592 12571 7
12593 4560 29
12593 12568 29
12593 12592 5
12594 449 7
12594 12329 3
12594 12603 60
12595 12600 3
12595 12597 57
12595 10031 7
12596 12599 7
12596 5390 13
12596 12597 7
12597 12598 3
12597 5390 15
12597 12596 7
12598 11953 6
12598 12600 57
12598 12597 3
12599 12596 7
12599 12602 20
12599 12603 19
12600 12598 57
12600 12595 3
12600 11956 6
12601 15384 5
12601 12548 59
12601 10031 5
12601 12602 37
12602 12599 20
12602 12549 32
12602 12601 37
12603 12599 19
12603 12550 23
12603 12594 60
12604 3649 21
12604 1133 6
12604 12607 6
12604 11972 7
12605 1133 7
12605 11951 7
12605 12607 5
12606 12567 28
12606 11972 7
12606 11960 5
12607 12605 5
12607 12604 6
12607 12608 27
12607 6500 21
12608 12607 27
12608 12609 5
12608 12622 60
12609 12605 27
12609 11953 7
12609 12608 5
12610 6497 5
12610 11946 50
12610 11945 20
12610 6496 40
12611 4279 8
12611 12612 3
12611 4277 8
12612 12611 3
12612 11941 31
12612 11967 67
12613 441 6
12613 11941 7
12613 11950 6
12614 437 6
12614 11940 6
12614 11961 6
12615 11940 7
12615 11955 6
12615 12613 69
12616 3545 6
12616 12617 32
12616 5388 8
12616 11957 22
12617 3539 4
12617 12616 32
12617 12621 18
12617 5391 8
12618 437 4
12618 12614 6
12619 4281 7
12619 11954 2
12619 12618 7
12620 4280 7
12620 11956 2
12620 12619 27
12621 12617 18
12621 11950 35
12621 9557 7
12622 11973 1
12622 449 9
12622 12608 60
12623 11766 4
12623 12632 3
12623 439 10
12624 12625 5
12624 4283 7
12624 12632 48
12625 12624 5
12625 10181 27
12625 9557 6
12626 148 8
12626 4458 4
12626 11839 6
12626 10483 27
12627 12305 10
12627 12553 7
12627 10548 10
12628 12623 32
12628 12629 4
12628 11769 4
12629 12628 4
12629 12632 31
12629 12631 6
12630 12631 8
12630 12552 65
12630 2070 5
12631 448 4
12631 12629 6
12631 12630 8
12632 12623 3
12632 12629 31
12632 12624 48
12633 448 6
12633 12634 5
12633 11802 4
12634 11769 2
12634 11768 46
12634 12633 5
12635 12639 36
12635 438 10
12635 11737 5
12635 11767 5
12636 12633 48
12636 11768 5
12636 11803 3
12637 10182 35
12637 447 4
12637 11800 4
12637 11765 5
12638 447 4
12638 4276 37
12638 11803 6
12638 11800 5
12639 12635 36
12639 447 5
12639 11768 6
12639 11765 4
12640 9780 247
12640 11750 98
12640 11938 5
12641 11736 8
12641 18056 10
12641 11742 6
12642 12561 7
12642 12560 34
12642 10162 11
12643 11938 6
12643 11937 6
12643 6479 64
12643 4459 36
12644 3340 5
12644 10233 63
12644 2709 86
12645 9526 6
12645 9529 22
12645 9528 6
12645 9532 24
12646 8644 7
12646 10784 5
12646 10783 5
12646 8646 6
12647 8216 6
12647 10792 33
12647 10791 13
12648 5978 28
12648 445 6
12648 11895 5
12648 11894 5
12649 11893 2
12649 1816 66
12649 11841 4
12650 11841 13
12650 19318 8
12650 19316 46
12651 12662 9
12651 5324 14
12651 12658 51
12652 12668 3
12652 12663 3
12652 453 3
12653 16254 15
12653 452 5
12653 12753 9
12653 12654 7
12654 12660 15
12654 12661 2
12654 12653 7
12655 12666 4
12655 12652 84
12655 12661 6
12656 453 6
12656 12657 4
12656 12672 6
12657 12663 4
12657 12658 5
12657 12656 4
12658 12657 5
12658 19315 56
12658 12651 51
12659 12660 7
12660 5324 23
12660 12659 7
12660 12654 15
12660 16254 6
12661 12654 2
12661 12662 31
12661 12655 6
12662 12651 9
12662 12661 31
12662 12663 51
12663 12657 4
12663 12652 3
12663 12662 51
12664 19313 28
12664 1816 4
12664 19315 3
12664 19316 3
12665 3489 53
12665 3486 3
12665 16247 10
12665 12695 21
12666 12655 4
12666 16009 7
12666 12668 86
12667 4190 10
12667 10590 3
12667 4640 12
12668 12652 3
12668 16247 10
12668 12666 86
12669 19312 6
12669 16248 4
12669 12696 30
12670 11893 105
12670 12672 45
12670 11896 34
12671 12673 27
12671 12693 3
12671 16250 5
12672 12673 8
12672 12656 6
12672 12670 45
12673 12672 8
12673 12671 27
12673 19311 5
12674 12675 13
12674 10365 6
12674 11867 24
12675 12674 13
12675 10366 5
12675 12676 63
12676 12559 7
12676 12554 36
12676 12675 63
12677 1813 6
12677 12680 111
12677 11897 56
12677 12682 50
12678 12705 21
12678 11897 134
12678 12679 32
12678 5323 8
12679 1227 14
12679 12689 102
12679 12678 32
12679 12705 22
12680 1812 6
12680 12681 42
12680 12686 34
12680 12677 111
12681 10367 5
12681 12682 3
12681 12680 42
12682 10365 5
12682 12681 3
12682 12677 50
12683 12559 6
12683 12330 15
12683 12684 70
12684 12685 2
12684 10366 5
12684 12683 70
12685 12684 2
12685 10367 4
12685 12687 70
12686 4272 7
12686 12680 34
12686 12689 5
12687 4272 8
12687 12685 70
12687 12558 4
12688 12731 3
12688 12332 10
12688 4273 13
12689 4274 13
12689 12686 5
12689 12679 102
12690 4274 13
12690 12727 48
12690 12728 4
12691 12692 4
12691 11896 75
12691 11894 13
12692 3473 12
12692 12691 4
12692 11897 5
12693 12671 3
12693 11896 48
12693 5323 7
12694 18 11
12694 12695 4
12694 12696 5
12695 12694 4
12695 12665 21
12695 12698 6
12696 12694 5
12696 12669 30
12696 12704 36
12697 4269 10
12697 12699 2
12697 10593 18
12698 4269 10
12698 10591 81
12698 12695 6
12699 12700 8
12699 12749 63
12699 12697 2
12700 3470 63
12700 12699 8
12700 12701 7
12701 12700 7
12701 12702 25
12701 12742 66
12702 3478 8
12702 12701 25
12702 12741 10
12703 1227 11
12703 1226 8
12703 12725 34
12703 12727 40
12704 4270 4
12704 16249 27
12704 12696 36
12705 5322 6
12705 12678 21
12705 12679 22
12706 4270 5
12706 5322 5
12706 5782 16
12707 5782 11
12707 12716 25
12707 12708 5
12708 3478 7
12708 12707 5
12708 12713 124
12709 12715 26
12709 4256 6
12709 12713 3
12710 4256 8
12710 14419 19
12710 14417 4
12711 3480 6
12711 12712 15
12711 4240 13
12712 4260 6
12712 12711 15
12712 4227 12
12713 4227 7
12713 12708 124
12713 12709 3
12714 3487 66
12714 12715 8
12714 12738 10
12714 457 6
12715 12709 26
12715 12714 8
12715 12716 126
12716 4275 8
12716 12715 126
12716 12707 25
12717 5982 7
12717 12722 42
12717 12719 15
12717 12718 77
12718 5981 10
12718 12720 14
12718 12721 41
12718 12717 77
12719 4266 7
12719 12717 15
12719 12720 77
12720 12719 77
12720 12718 14
12720 4265 6
12721 4275 9
12721 12718 41
12721 12724 2
12722 12717 42
12722 4267 8
12722 12724 75
12723 12730 10
12723 4271 5
12723 12731 49
12724 12721 2
12724 1226 10
12724 12722 75
12725 12727 18
12725 12726 47
12725 12703 34
12726 4271 6
12726 12725 47
12726 12728 42
12727 12725 18
12727 12690 48
12727 12703 40
12728 12690 4
12728 5783 8
12728 12726 42
12729 12730 9
12729 4267 9
12729 12734 129
12730 12729 9
12730 12723 10
12730 467 22
12730 468 7
12731 12688 3
12731 5783 6
12731 12723 49
12732 3485 5
12732 12733 28
12732 12737 24
12733 12740 60
12733 12736 25
12733 12732 28
12734 19071 1
12734 4257 6
12734 12729 129
12735 12740 25
12735 12736 60
12735 19067 4
12736 4266 6
12736 12735 60
12736 12733 25
12737 12732 24
12737 12738 61
12737 4265 6
12738 12714 10
12738 12737 61
12738 14414 1
12739 12732 61
12739 14414 23
12739 12740 27
12740 3491 6
12740 12739 27
12740 12735 25
12741 5980 7
12741 12743 56
12741 5979 4
12741 12702 10
12742 3476 13
12742 12701 66
12743 3476 14
12743 12741 56
12744 5832 2
12744 12749 61
12744 12745 61
12745 12748 60
12745 3468 8
12745 3482 25
12745 12744 61
12746 12756 55
12746 12748 64
12746 3512 31
12747 1225 10
12747 10592 21
12747 12757 47
12748 12746 64
12748 12745 60
12748 4192 7
12749 3470 8
12749 12744 61
12749 12699 63
12749 3464 26
12750 1640 21
12750 12332 61
12750 12334 17
12751 16010 9
12751 3058 39
12751 12758 10
12752 2210 4
12752 20919 79
12752 16009 9
12753 2210 4
12753 20917 79
12753 12653 9
12754 4723 7
12754 12768 127
12754 4722 18
12755 12758 5
12755 4989 272
12756 12746 55
12756 4187 10
12756 12757 22
12757 12747 47
12757 4190 11
12757 12756 22
12758 4640 9
12758 12755 5
12758 12751 10
12759 10845 4
12759 13965 23
12759 13970 9
12760 476 8
12760 496 35
12760 13970 114
12760 20919 11
12761 12763 10
12761 11430 35
12761 149 4
12762 10273 13
12762 11428 13
12762 149 9
12763 12761 10
12763 12768 7
12763 12766 7
12764 12765 9
12764 12770 49
12764 12766 5
12765 12764 9
12765 12774 39
12765 5357 8
12766 10274 6
12766 12777 6
12766 12763 7
12766 12764 5
12767 1945 10
12767 10273 15
12768 12763 7
12768 12754 127
12768 12777 5
12768 5359 42
12769 504 3
12769 5359 4
12769 12777 41
12770 12773 21
12770 12772 48
12770 12764 49
12770 504 4
12771 4458 34
12771 504 48
12771 11701 5
12771 12772 4
12772 11667 53
12772 12770 48
12772 12771 4
12773 12770 21
12774 12765 39
12775 11667 14
12776 4720 69
12776 12779 5
12776 11665 33
12776 11664 41
12777 12768 5
12777 12766 6
12777 12769 41
12778 11665 5
12778 12779 34
12778 10624 7
12779 12776 5
12779 5357 42
12779 12778 34
12780 12800 2
12780 12781 44
12780 4445 4
12781 12799 2
12781 12780 44
12781 2749 4
12782 12812 73
12782 10620 8
12782 12798 45
12783 12784 26
12783 11590 20
12783 11511 56
12784 12783 26
12784 12807 90
12784 12785 18
12785 12784 18
12785 12786 2
12785 10619 8
12786 12785 2
12786 11590 25
12786 4326 7
12787 14124 28
12787 11566 6
12787 11565 6
12787 106 6
12788 12789 25
12789 11560 15
12789 12788 25
12789 12790 4
12790 3307 24
12790 678 6
12790 12789 4
12790 11563 4
12791 11589 9
12792 11429 27
12792 11426 57
12792 3882 51
12793 11328 40
12793 12797 29
12793 2749 4
12793 3882 25
12794 11328 5
12794 11327 5
12794 4445 4
12794 2746 97
12795 11326 25
12795 4446 60
12795 2751 6
12796 12799 28
12796 2279 6
12796 12798 16
12797 12801 24
12797 12793 29
12797 2279 4
12797 3883 24
12798 2276 74
12798 152 7
12798 12796 16
12798 12782 45
12799 12781 2
12799 12796 28
12799 12800 44
12800 12799 44
12800 12780 2
12800 4446 57
12801 2772 16
12801 12802 45
12801 12797 24
12801 152 6
12802 21482 3
12802 10273 64
12802 12801 45
12803 12804 2
12803 6433 17
12803 2770 6
12804 12803 2
12804 12810 6
12804 6434 12
12805 12815 5
12805 170 119
12805 2770 26
12806 12338 4
12806 12337 22
12807 11520 93
12807 12784 90
12807 20763 6
12808 11515 8
12808 12811 15
12808 20763 7
12809 12814 16
12809 12805 14
12810 12338 12
12810 12804 6
12810 12337 15
12811 9371 7
12811 12808 15
12811 12812 16
12812 4444 8
12812 12811 16
12812 12782 73
12813 11514 62
12813 4327 5
12813 12815 40
12814 4327 39
12814 12815 3
12814 12816 7
12815 12805 5
12815 12813 40
12815 12814 3
12816 6437 6
12816 11520 40
12816 12814 7
12817 14784 8
12817 11892 11
12817 3242 15
12818 11892 8
12818 11888 8
12818 4755 21
12819 12820 246
12820 12338 7
12820 12275 11
12820 12819 246
12821 11879 32
12821 480 18
12821 4341 15
12822 12823 9
12822 10992 16
12822 10984 60
12823 12822 9
12823 12870 14
12823 5398 8
12824 10992 6
12824 6895 13
12824 12825 6
12825 12824 6
12825 11412 12
12825 12827 10
12826 12849 11
12826 10551 6
12826 12828 9
12827 5398 6
12827 12825 10
12827 12849 35
12828 7668 8
12828 12826 9
12828 12831 41
12829 11411 14
12829 4347 6
12829 11668 108
12830 11676 1
12830 10242 8
12830 12832 5
12831 4346 7
12831 12828 41
12831 11412 14
12832 4346 11
12832 12838 44
12832 12830 5
12833 12835 19
12833 9885 9
12833 14786 95
12834 1867 20
12834 11790 9
12834 3227 12
12834 12836 10
12835 12833 19
12835 9886 9
12835 14782 57
12836 12837 3
12836 14872 20
12836 12834 10
12837 12836 3
12837 9886 9
12837 11874 86
12838 7667 5
12838 12832 44
12838 11761 49
12839 10711 7
12839 11762 50
12839 12840 19
12840 7668 5
12840 12839 19
12840 12841 6
12841 11540 9
12841 12840 6
12841 11874 115
12842 11875 122
12842 11322 48
12842 4345 6
12843 12867 9
12843 120 9
12843 10551 56
12844 4350 3
12844 12867 11
12844 12843 7
12845 4350 4
12845 11541 3
12845 10269 11
12846 12847 13
12847 12858 40
12847 10713 12
12847 12846 13
12848 11675 19
12849 12826 11
12849 12827 35
12849 12867 56
12850 4766 5
12850 1038 8
12850 5822 132
12850 5402 16
12851 15761 9
12851 12852 14
12851 4766 130
12851 5822 7
12852 12851 14
12852 15759 8
12852 3226 104
12853 1879 42
12853 11606 45
12853 11605 95
